"","family","genus"
"35995","Megatheriidae","Nothrotheriops"
"36001","Megatheriidae","Nothrotheriops"
"36005","Megatheriidae","Nothrotheriops"
"36008","Megatheriidae","Nothrotheriops"
"36009","Megatheriidae","Nothrotheriops"
"36011","Megatheriidae","Nothrotheriops"
"36012","Megatheriidae","Nothrotheriops"
"36013","Megatheriidae","Nothrotheriops"
"36015","Megatheriidae","Nothrotheriops"
"36019","Megatheriidae","Nothrotheriops"
"36038","Soricidae","Notiosorex"
"36040","Soricidae","Notiosorex"
"36041","Soricidae","Notiosorex"
"36047","Soricidae","Notiosorex"
"36048","Soricidae","Notiosorex"
"36049","Soricidae","Notiosorex"
"36050","Soricidae","Notiosorex"
"36051","Soricidae","Notiosorex"
"36054","Soricidae","Notiosorex"
"36060","Soricidae","Notiosorex"
"36061","Soricidae","Notiosorex"
"36062","Soricidae","Notiosorex"
"36063","Soricidae","Notiosorex"
"36064","Soricidae","Notiosorex"
"36065","Soricidae","Notiosorex"
"36066","Soricidae","Notiosorex"
"36070","Soricidae","Notiosorex"
"36071","Soricidae","Notiosorex"
"36072","Soricidae","Notiosorex"
"36073","Soricidae","Notiosorex"
"36074","Soricidae","Notiosorex"
"36075","Soricidae","Notiosorex"
"36076","Soricidae","Notiosorex"
"36077","Soricidae","Notiosorex"
"36078","Soricidae","Notiosorex"
"36079","Soricidae","Notiosorex"
"36080","Soricidae","Notiosorex"
"36081","Soricidae","Notiosorex"
"36082","Soricidae","Notiosorex"
"36083","Soricidae","Notiosorex"
"36084","Soricidae","Notiosorex"
"36085","Soricidae","Notiosorex"
"36086","Soricidae","Notiosorex"
"36087","Soricidae","Notiosorex"
"36088","Soricidae","Notiosorex"
"36089","Soricidae","Notiosorex"
"36090","Soricidae","Notiosorex"
"36091","Soricidae","Notiosorex"
"36092","Soricidae","Notiosorex"
"36093","Soricidae","Notiosorex"
"36094","Soricidae","Notiosorex"
"36095","Soricidae","Notiosorex"
"36096","Soricidae","Notiosorex"
"36097","Soricidae","Notiosorex"
"36098","Soricidae","Notiosorex"
"36099","Soricidae","Notiosorex"
"36100","Soricidae","Notiosorex"
"36101","Soricidae","Notiosorex"
"36102","Soricidae","Notiosorex"
"36103","Soricidae","Notiosorex"
"36104","Soricidae","Notiosorex"
"36105","Soricidae","Notiosorex"
"36106","Soricidae","Notiosorex"
"36107","Soricidae","Notiosorex"
"36108","Soricidae","Notiosorex"
"36109","Soricidae","Notiosorex"
"36110","Soricidae","Notiosorex"
"36111","Soricidae","Notiosorex"
"36112","Soricidae","Notiosorex"
"36113","Soricidae","Notiosorex"
"36114","Soricidae","Notiosorex"
"36115","Soricidae","Notiosorex"
"36116","Soricidae","Notiosorex"
"36117","Soricidae","Notiosorex"
"36118","Soricidae","Notiosorex"
"36158","Vespertilionidae","Nycticeius"
"36159","Vespertilionidae","Nycticeius"
"36160","Vespertilionidae","Nycticeius"
"36161","Vespertilionidae","Nycticeius"
"36162","Vespertilionidae","Nycticeius"
"36163","Vespertilionidae","Nycticeius"
"36193","Ochotonidae","Ochotona"
"36199","Ochotonidae","Ochotona"
"36226","Ochotonidae","Ochotona"
"36227","Ochotonidae","Ochotona"
"36228","Ochotonidae","Ochotona"
"36230","Ochotonidae","Ochotona"
"36235","Ochotonidae","Ochotona"
"36237","Ochotonidae","Ochotona"
"36238","Ochotonidae","Ochotona"
"36239","Ochotonidae","Ochotona"
"36248","Ochotonidae","Ochotona"
"36251","Ochotonidae","Ochotona"
"36252","Ochotonidae","Ochotona"
"36258","Ochotonidae","Ochotona"
"36260","Ochotonidae","Ochotona"
"36264","Ochotonidae","Ochotona"
"36270","Ochotonidae","Ochotona"
"36271","Ochotonidae","Ochotona"
"36272","Ochotonidae","Ochotona"
"36273","Ochotonidae","Ochotona"
"36274","Ochotonidae","Ochotona"
"36275","Ochotonidae","Ochotona"
"36277","Ochotonidae","Ochotona"
"36278","Ochotonidae","Ochotona"
"36279","Ochotonidae","Ochotona"
"36280","Ochotonidae","Ochotona"
"36281","Ochotonidae","Ochotona"
"36282","Ochotonidae","Ochotona"
"36283","Ochotonidae","Ochotona"
"36284","Ochotonidae","Ochotona"
"36285","Ochotonidae","Ochotona"
"36286","Ochotonidae","Ochotona"
"36287","Ochotonidae","Ochotona"
"36288","Ochotonidae","Ochotona"
"36289","Ochotonidae","Ochotona"
"36290","Ochotonidae","Ochotona"
"36291","Ochotonidae","Ochotona"
"36292","Ochotonidae","Ochotona"
"36293","Ochotonidae","Ochotona"
"36294","Ochotonidae","Ochotona"
"36295","Ochotonidae","Ochotona"
"36296","Ochotonidae","Ochotona"
"36297","Ochotonidae","Ochotona"
"36298","Ochotonidae","Ochotona"
"36299","Ochotonidae","Ochotona"
"36300","Ochotonidae","Ochotona"
"36301","Ochotonidae","Ochotona"
"36302","Ochotonidae","Ochotona"
"36303","Ochotonidae","Ochotona"
"36304","Ochotonidae","Ochotona"
"36305","Ochotonidae","Ochotona"
"36306","Ochotonidae","Ochotona"
"36307","Ochotonidae","Ochotona"
"36308","Ochotonidae","Ochotona"
"36310","Ochotonidae","Ochotona"
"36311","Ochotonidae","Ochotona"
"36325","Odobenidae","Odobenus"
"36414","Cervidae","Odocoileus"
"36415","Cervidae","Odocoileus"
"36416","Cervidae","Odocoileus"
"36417","Cervidae","Odocoileus"
"36420","Cervidae","Odocoileus"
"36421","Cervidae","Odocoileus"
"36426","Cervidae","Odocoileus"
"36427","Cervidae","Odocoileus"
"36428","Cervidae","Odocoileus"
"36447","Cervidae","Odocoileus"
"36451","Cervidae","Odocoileus"
"36456","Cervidae","Odocoileus"
"36459","Cervidae","Odocoileus"
"36460","Cervidae","Odocoileus"
"36462","Cervidae","Odocoileus"
"36463","Cervidae","Odocoileus"
"36468","Cervidae","Odocoileus"
"36469","Cervidae","Odocoileus"
"36473","Cervidae","Odocoileus"
"36474","Cervidae","Odocoileus"
"36478","Cervidae","Odocoileus"
"36479","Cervidae","Odocoileus"
"36482","Cervidae","Odocoileus"
"36485","Cervidae","Odocoileus"
"36486","Cervidae","Odocoileus"
"36489","Cervidae","Odocoileus"
"36490","Cervidae","Odocoileus"
"36491","Cervidae","Odocoileus"
"36493","Cervidae","Odocoileus"
"36495","Cervidae","Odocoileus"
"36496","Cervidae","Odocoileus"
"36542","Cervidae","Odocoileus"
"36543","Cervidae","Odocoileus"
"36544","Cervidae","Odocoileus"
"36545","Cervidae","Odocoileus"
"36559","Cervidae","Odocoileus"
"36560","Cervidae","Odocoileus"
"36561","Cervidae","Odocoileus"
"36566","Cervidae","Odocoileus"
"36567","Cervidae","Odocoileus"
"36568","Cervidae","Odocoileus"
"36569","Cervidae","Odocoileus"
"36571","Cervidae","Odocoileus"
"36573","Cervidae","Odocoileus"
"36574","Cervidae","Odocoileus"
"36577","Cervidae","Odocoileus"
"36578","Cervidae","Odocoileus"
"36579","Cervidae","Odocoileus"
"36580","Cervidae","Odocoileus"
"36591","Cervidae","Odocoileus"
"36593","Cervidae","Odocoileus"
"36622","Cervidae","Odocoileus"
"36631","Cervidae","Odocoileus"
"36637","Cervidae","Odocoileus"
"36638","Cervidae","Odocoileus"
"36639","Cervidae","Odocoileus"
"36640","Cervidae","Odocoileus"
"36641","Cervidae","Odocoileus"
"36642","Cervidae","Odocoileus"
"36643","Cervidae","Odocoileus"
"36644","Cervidae","Odocoileus"
"36645","Cervidae","Odocoileus"
"36646","Cervidae","Odocoileus"
"36647","Cervidae","Odocoileus"
"36648","Cervidae","Odocoileus"
"36649","Cervidae","Odocoileus"
"36650","Cervidae","Odocoileus"
"36651","Cervidae","Odocoileus"
"36652","Cervidae","Odocoileus"
"36653","Cervidae","Odocoileus"
"36654","Cervidae","Odocoileus"
"36655","Cervidae","Odocoileus"
"36656","Cervidae","Odocoileus"
"36657","Cervidae","Odocoileus"
"36658","Cervidae","Odocoileus"
"36659","Cervidae","Odocoileus"
"36660","Cervidae","Odocoileus"
"36661","Cervidae","Odocoileus"
"36662","Cervidae","Odocoileus"
"36663","Cervidae","Odocoileus"
"36664","Cervidae","Odocoileus"
"36665","Cervidae","Odocoileus"
"36666","Cervidae","Odocoileus"
"36667","Cervidae","Odocoileus"
"36668","Cervidae","Odocoileus"
"36669","Cervidae","Odocoileus"
"36670","Cervidae","Odocoileus"
"36671","Cervidae","Odocoileus"
"36672","Cervidae","Odocoileus"
"36673","Cervidae","Odocoileus"
"36674","Cervidae","Odocoileus"
"36675","Cervidae","Odocoileus"
"36676","Cervidae","Odocoileus"
"36677","Cervidae","Odocoileus"
"36678","Cervidae","Odocoileus"
"36679","Cervidae","Odocoileus"
"36680","Cervidae","Odocoileus"
"36681","Cervidae","Odocoileus"
"36682","Cervidae","Odocoileus"
"36683","Cervidae","Odocoileus"
"36684","Cervidae","Odocoileus"
"36685","Cervidae","Odocoileus"
"36686","Cervidae","Odocoileus"
"36687","Cervidae","Odocoileus"
"36688","Cervidae","Odocoileus"
"36689","Cervidae","Odocoileus"
"36690","Cervidae","Odocoileus"
"36691","Cervidae","Odocoileus"
"36692","Cervidae","Odocoileus"
"36693","Cervidae","Odocoileus"
"36694","Cervidae","Odocoileus"
"36695","Cervidae","Odocoileus"
"36696","Cervidae","Odocoileus"
"36697","Cervidae","Odocoileus"
"36698","Cervidae","Odocoileus"
"36699","Cervidae","Odocoileus"
"36700","Cervidae","Odocoileus"
"36701","Cervidae","Odocoileus"
"36702","Cervidae","Odocoileus"
"36703","Cervidae","Odocoileus"
"36704","Cervidae","Odocoileus"
"36705","Cervidae","Odocoileus"
"36706","Cervidae","Odocoileus"
"36707","Cervidae","Odocoileus"
"36708","Cervidae","Odocoileus"
"36709","Cervidae","Odocoileus"
"36710","Cervidae","Odocoileus"
"36711","Cervidae","Odocoileus"
"36712","Cervidae","Odocoileus"
"36713","Cervidae","Odocoileus"
"36714","Cervidae","Odocoileus"
"36715","Cervidae","Odocoileus"
"36716","Cervidae","Odocoileus"
"36717","Cervidae","Odocoileus"
"36718","Cervidae","Odocoileus"
"36719","Cervidae","Odocoileus"
"36720","Cervidae","Odocoileus"
"36721","Cervidae","Odocoileus"
"36722","Cervidae","Odocoileus"
"36723","Cervidae","Odocoileus"
"36724","Cervidae","Odocoileus"
"36725","Cervidae","Odocoileus"
"36726","Cervidae","Odocoileus"
"36727","Cervidae","Odocoileus"
"36728","Cervidae","Odocoileus"
"36729","Cervidae","Odocoileus"
"36730","Cervidae","Odocoileus"
"36731","Cervidae","Odocoileus"
"36732","Cervidae","Odocoileus"
"36733","Cervidae","Odocoileus"
"36734","Cervidae","Odocoileus"
"36735","Cervidae","Odocoileus"
"36736","Cervidae","Odocoileus"
"36737","Cervidae","Odocoileus"
"36738","Cervidae","Odocoileus"
"36739","Cervidae","Odocoileus"
"36740","Cervidae","Odocoileus"
"36741","Cervidae","Odocoileus"
"36742","Cervidae","Odocoileus"
"36743","Cervidae","Odocoileus"
"36744","Cervidae","Odocoileus"
"36745","Cervidae","Odocoileus"
"36746","Cervidae","Odocoileus"
"36747","Cervidae","Odocoileus"
"36748","Cervidae","Odocoileus"
"36749","Cervidae","Odocoileus"
"36750","Cervidae","Odocoileus"
"36751","Cervidae","Odocoileus"
"36752","Cervidae","Odocoileus"
"36753","Cervidae","Odocoileus"
"36754","Cervidae","Odocoileus"
"36755","Cervidae","Odocoileus"
"36756","Cervidae","Odocoileus"
"36757","Cervidae","Odocoileus"
"36758","Cervidae","Odocoileus"
"36759","Cervidae","Odocoileus"
"36760","Cervidae","Odocoileus"
"36761","Cervidae","Odocoileus"
"36762","Cervidae","Odocoileus"
"36763","Cervidae","Odocoileus"
"36764","Cervidae","Odocoileus"
"36765","Cervidae","Odocoileus"
"36766","Cervidae","Odocoileus"
"36767","Cervidae","Odocoileus"
"36768","Cervidae","Odocoileus"
"36769","Cervidae","Odocoileus"
"36770","Cervidae","Odocoileus"
"36771","Cervidae","Odocoileus"
"36772","Cervidae","Odocoileus"
"36773","Cervidae","Odocoileus"
"36774","Cervidae","Odocoileus"
"36775","Cervidae","Odocoileus"
"36776","Cervidae","Odocoileus"
"36777","Cervidae","Odocoileus"
"36778","Cervidae","Odocoileus"
"36779","Cervidae","Odocoileus"
"36780","Cervidae","Odocoileus"
"36781","Cervidae","Odocoileus"
"36782","Cervidae","Odocoileus"
"36783","Cervidae","Odocoileus"
"36784","Cervidae","Odocoileus"
"36785","Cervidae","Odocoileus"
"36786","Cervidae","Odocoileus"
"36787","Cervidae","Odocoileus"
"36788","Cervidae","Odocoileus"
"36789","Cervidae","Odocoileus"
"36790","Cervidae","Odocoileus"
"36791","Cervidae","Odocoileus"
"36792","Cervidae","Odocoileus"
"36793","Cervidae","Odocoileus"
"36794","Cervidae","Odocoileus"
"36795","Cervidae","Odocoileus"
"36796","Cervidae","Odocoileus"
"36797","Cervidae","Odocoileus"
"36798","Cervidae","Odocoileus"
"36799","Cervidae","Odocoileus"
"36800","Cervidae","Odocoileus"
"36801","Cervidae","Odocoileus"
"36802","Cervidae","Odocoileus"
"36803","Cervidae","Odocoileus"
"36804","Cervidae","Odocoileus"
"36805","Cervidae","Odocoileus"
"36806","Cervidae","Odocoileus"
"36807","Cervidae","Odocoileus"
"36808","Cervidae","Odocoileus"
"36809","Cervidae","Odocoileus"
"36810","Cervidae","Odocoileus"
"36811","Cervidae","Odocoileus"
"36812","Cervidae","Odocoileus"
"36813","Cervidae","Odocoileus"
"36814","Cervidae","Odocoileus"
"36815","Cervidae","Odocoileus"
"36816","Cervidae","Odocoileus"
"36817","Cervidae","Odocoileus"
"36818","Cervidae","Odocoileus"
"36819","Cervidae","Odocoileus"
"36820","Cervidae","Odocoileus"
"36821","Cervidae","Odocoileus"
"36822","Cervidae","Odocoileus"
"36823","Cervidae","Odocoileus"
"36824","Cervidae","Odocoileus"
"36825","Cervidae","Odocoileus"
"36826","Cervidae","Odocoileus"
"36827","Cervidae","Odocoileus"
"36828","Cervidae","Odocoileus"
"36829","Cervidae","Odocoileus"
"36830","Cervidae","Odocoileus"
"36831","Cervidae","Odocoileus"
"36832","Cervidae","Odocoileus"
"36833","Cervidae","Odocoileus"
"36834","Cervidae","Odocoileus"
"36835","Cervidae","Odocoileus"
"36836","Cervidae","Odocoileus"
"36837","Cervidae","Odocoileus"
"36838","Cervidae","Odocoileus"
"36839","Cervidae","Odocoileus"
"36840","Cervidae","Odocoileus"
"36841","Cervidae","Odocoileus"
"36842","Cervidae","Odocoileus"
"36843","Cervidae","Odocoileus"
"36844","Cervidae","Odocoileus"
"36845","Cervidae","Odocoileus"
"36846","Cervidae","Odocoileus"
"36847","Cervidae","Odocoileus"
"36848","Cervidae","Odocoileus"
"36849","Cervidae","Odocoileus"
"36850","Cervidae","Odocoileus"
"36851","Cervidae","Odocoileus"
"36852","Cervidae","Odocoileus"
"36853","Cervidae","Odocoileus"
"36854","Cervidae","Odocoileus"
"36855","Cervidae","Odocoileus"
"36856","Cervidae","Odocoileus"
"36857","Cervidae","Odocoileus"
"36858","Cervidae","Odocoileus"
"36859","Cervidae","Odocoileus"
"36860","Cervidae","Odocoileus"
"36861","Cervidae","Odocoileus"
"36862","Cervidae","Odocoileus"
"36863","Cervidae","Odocoileus"
"36864","Cervidae","Odocoileus"
"36865","Cervidae","Odocoileus"
"36866","Cervidae","Odocoileus"
"36867","Cervidae","Odocoileus"
"36868","Cervidae","Odocoileus"
"36869","Cervidae","Odocoileus"
"36870","Cervidae","Odocoileus"
"36871","Cervidae","Odocoileus"
"36872","Cervidae","Odocoileus"
"36873","Cervidae","Odocoileus"
"36874","Cervidae","Odocoileus"
"36875","Cervidae","Odocoileus"
"36876","Cervidae","Odocoileus"
"36877","Cervidae","Odocoileus"
"36878","Cervidae","Odocoileus"
"36879","Cervidae","Odocoileus"
"36880","Cervidae","Odocoileus"
"36881","Cervidae","Odocoileus"
"36882","Cervidae","Odocoileus"
"36883","Cervidae","Odocoileus"
"36884","Cervidae","Odocoileus"
"36885","Cervidae","Odocoileus"
"36886","Cervidae","Odocoileus"
"36887","Cervidae","Odocoileus"
"36888","Cervidae","Odocoileus"
"36889","Cervidae","Odocoileus"
"36890","Cervidae","Odocoileus"
"36891","Cervidae","Odocoileus"
"36892","Cervidae","Odocoileus"
"36893","Cervidae","Odocoileus"
"36894","Cervidae","Odocoileus"
"36895","Cervidae","Odocoileus"
"36896","Cervidae","Odocoileus"
"36897","Cervidae","Odocoileus"
"36898","Cervidae","Odocoileus"
"36899","Cervidae","Odocoileus"
"36900","Cervidae","Odocoileus"
"36901","Cervidae","Odocoileus"
"36902","Cervidae","Odocoileus"
"36903","Cervidae","Odocoileus"
"36904","Cervidae","Odocoileus"
"36905","Cervidae","Odocoileus"
"36906","Cervidae","Odocoileus"
"36907","Cervidae","Odocoileus"
"36908","Cervidae","Odocoileus"
"36909","Cervidae","Odocoileus"
"36910","Cervidae","Odocoileus"
"36911","Cervidae","Odocoileus"
"36912","Cervidae","Odocoileus"
"36913","Cervidae","Odocoileus"
"36914","Cervidae","Odocoileus"
"36915","Cervidae","Odocoileus"
"36916","Cervidae","Odocoileus"
"36917","Cervidae","Odocoileus"
"36918","Cervidae","Odocoileus"
"36919","Cervidae","Odocoileus"
"36920","Cervidae","Odocoileus"
"36921","Cervidae","Odocoileus"
"36922","Cervidae","Odocoileus"
"36923","Cervidae","Odocoileus"
"36924","Cervidae","Odocoileus"
"36925","Cervidae","Odocoileus"
"36926","Cervidae","Odocoileus"
"36927","Cervidae","Odocoileus"
"36928","Cervidae","Odocoileus"
"36929","Cervidae","Odocoileus"
"36930","Cervidae","Odocoileus"
"36931","Cervidae","Odocoileus"
"36932","Cervidae","Odocoileus"
"36933","Cervidae","Odocoileus"
"36934","Cervidae","Odocoileus"
"36935","Cervidae","Odocoileus"
"36936","Cervidae","Odocoileus"
"36937","Cervidae","Odocoileus"
"36938","Cervidae","Odocoileus"
"36939","Cervidae","Odocoileus"
"36940","Cervidae","Odocoileus"
"36941","Cervidae","Odocoileus"
"36942","Cervidae","Odocoileus"
"36943","Cervidae","Odocoileus"
"36944","Cervidae","Odocoileus"
"36945","Cervidae","Odocoileus"
"36946","Cervidae","Odocoileus"
"36947","Cervidae","Odocoileus"
"36948","Cervidae","Odocoileus"
"36949","Cervidae","Odocoileus"
"36950","Cervidae","Odocoileus"
"36951","Cervidae","Odocoileus"
"36952","Cervidae","Odocoileus"
"36953","Cervidae","Odocoileus"
"36954","Cervidae","Odocoileus"
"36955","Cervidae","Odocoileus"
"36956","Cervidae","Odocoileus"
"36957","Cervidae","Odocoileus"
"36958","Cervidae","Odocoileus"
"36959","Cervidae","Odocoileus"
"36960","Cervidae","Odocoileus"
"36961","Cervidae","Odocoileus"
"36962","Cervidae","Odocoileus"
"36963","Cervidae","Odocoileus"
"36964","Cervidae","Odocoileus"
"36965","Cervidae","Odocoileus"
"36966","Cervidae","Odocoileus"
"36967","Cervidae","Odocoileus"
"36968","Cervidae","Odocoileus"
"36969","Cervidae","Odocoileus"
"36970","Cervidae","Odocoileus"
"36971","Cervidae","Odocoileus"
"36972","Cervidae","Odocoileus"
"36973","Cervidae","Odocoileus"
"36974","Cervidae","Odocoileus"
"36975","Cervidae","Odocoileus"
"36976","Cervidae","Odocoileus"
"36977","Cervidae","Odocoileus"
"36978","Cervidae","Odocoileus"
"36979","Cervidae","Odocoileus"
"36980","Cervidae","Odocoileus"
"36981","Cervidae","Odocoileus"
"36982","Cervidae","Odocoileus"
"36983","Cervidae","Odocoileus"
"36984","Cervidae","Odocoileus"
"36985","Cervidae","Odocoileus"
"36986","Cervidae","Odocoileus"
"36987","Cervidae","Odocoileus"
"36988","Cervidae","Odocoileus"
"36989","Cervidae","Odocoileus"
"36990","Cervidae","Odocoileus"
"36991","Cervidae","Odocoileus"
"36992","Cervidae","Odocoileus"
"36993","Cervidae","Odocoileus"
"36994","Cervidae","Odocoileus"
"36995","Cervidae","Odocoileus"
"36996","Cervidae","Odocoileus"
"36997","Cervidae","Odocoileus"
"36998","Cervidae","Odocoileus"
"36999","Cervidae","Odocoileus"
"37000","Cervidae","Odocoileus"
"37001","Cervidae","Odocoileus"
"37002","Cervidae","Odocoileus"
"37003","Cervidae","Odocoileus"
"37004","Cervidae","Odocoileus"
"37005","Cervidae","Odocoileus"
"37006","Cervidae","Odocoileus"
"37007","Cervidae","Odocoileus"
"37008","Cervidae","Odocoileus"
"37009","Cervidae","Odocoileus"
"37010","Cervidae","Odocoileus"
"37011","Cervidae","Odocoileus"
"37012","Cervidae","Odocoileus"
"37013","Cervidae","Odocoileus"
"37014","Cervidae","Odocoileus"
"37015","Cervidae","Odocoileus"
"37016","Cervidae","Odocoileus"
"37017","Cervidae","Odocoileus"
"37018","Cervidae","Odocoileus"
"37019","Cervidae","Odocoileus"
"37020","Cervidae","Odocoileus"
"37021","Cervidae","Odocoileus"
"37022","Cervidae","Odocoileus"
"37023","Cervidae","Odocoileus"
"37024","Cervidae","Odocoileus"
"37025","Cervidae","Odocoileus"
"37026","Cervidae","Odocoileus"
"37027","Cervidae","Odocoileus"
"37028","Cervidae","Odocoileus"
"37029","Cervidae","Odocoileus"
"37030","Cervidae","Odocoileus"
"37031","Cervidae","Odocoileus"
"37032","Cervidae","Odocoileus"
"37033","Cervidae","Odocoileus"
"37034","Cervidae","Odocoileus"
"37035","Cervidae","Odocoileus"
"37036","Cervidae","Odocoileus"
"37037","Cervidae","Odocoileus"
"37038","Cervidae","Odocoileus"
"37039","Cervidae","Odocoileus"
"37040","Cervidae","Odocoileus"
"37041","Cervidae","Odocoileus"
"37042","Cervidae","Odocoileus"
"37043","Cervidae","Odocoileus"
"37044","Cervidae","Odocoileus"
"37045","Cervidae","Odocoileus"
"37046","Cervidae","Odocoileus"
"37047","Cervidae","Odocoileus"
"37048","Cervidae","Odocoileus"
"37049","Cervidae","Odocoileus"
"37050","Cervidae","Odocoileus"
"37051","Cervidae","Odocoileus"
"37052","Cervidae","Odocoileus"
"37053","Cervidae","Odocoileus"
"37054","Cervidae","Odocoileus"
"37055","Cervidae","Odocoileus"
"37056","Cervidae","Odocoileus"
"37057","Cervidae","Odocoileus"
"37058","Cervidae","Odocoileus"
"37059","Cervidae","Odocoileus"
"37060","Cervidae","Odocoileus"
"37061","Cervidae","Odocoileus"
"37062","Cervidae","Odocoileus"
"37063","Cervidae","Odocoileus"
"37064","Cervidae","Odocoileus"
"37065","Cervidae","Odocoileus"
"37066","Cervidae","Odocoileus"
"37067","Cervidae","Odocoileus"
"37068","Cervidae","Odocoileus"
"37069","Cervidae","Odocoileus"
"37070","Cervidae","Odocoileus"
"37071","Cervidae","Odocoileus"
"37072","Cervidae","Odocoileus"
"37073","Cervidae","Odocoileus"
"37074","Cervidae","Odocoileus"
"37075","Cervidae","Odocoileus"
"37076","Cervidae","Odocoileus"
"37077","Cervidae","Odocoileus"
"37078","Cervidae","Odocoileus"
"37079","Cervidae","Odocoileus"
"37080","Cervidae","Odocoileus"
"37081","Cervidae","Odocoileus"
"37082","Cervidae","Odocoileus"
"37083","Cervidae","Odocoileus"
"37084","Cervidae","Odocoileus"
"37085","Cervidae","Odocoileus"
"37086","Cervidae","Odocoileus"
"37087","Cervidae","Odocoileus"
"37088","Cervidae","Odocoileus"
"37089","Cervidae","Odocoileus"
"37090","Cervidae","Odocoileus"
"37091","Cervidae","Odocoileus"
"37092","Cervidae","Odocoileus"
"37093","Cervidae","Odocoileus"
"37094","Cervidae","Odocoileus"
"37095","Cervidae","Odocoileus"
"37096","Cervidae","Odocoileus"
"37097","Cervidae","Odocoileus"
"37098","Cervidae","Odocoileus"
"37099","Cervidae","Odocoileus"
"37100","Cervidae","Odocoileus"
"37101","Cervidae","Odocoileus"
"37102","Cervidae","Odocoileus"
"37103","Cervidae","Odocoileus"
"37104","Cervidae","Odocoileus"
"37105","Cervidae","Odocoileus"
"37106","Cervidae","Odocoileus"
"37107","Cervidae","Odocoileus"
"37108","Cervidae","Odocoileus"
"37109","Cervidae","Odocoileus"
"37110","Cervidae","Odocoileus"
"37111","Cervidae","Odocoileus"
"37112","Cervidae","Odocoileus"
"37113","Cervidae","Odocoileus"
"37114","Cervidae","Odocoileus"
"37115","Cervidae","Odocoileus"
"37116","Cervidae","Odocoileus"
"37117","Cervidae","Odocoileus"
"37118","Cervidae","Odocoileus"
"37119","Cervidae","Odocoileus"
"37120","Cervidae","Odocoileus"
"37121","Cervidae","Odocoileus"
"37122","Cervidae","Odocoileus"
"37123","Cervidae","Odocoileus"
"37124","Cervidae","Odocoileus"
"37125","Cervidae","Odocoileus"
"37126","Cervidae","Odocoileus"
"37127","Cervidae","Odocoileus"
"37128","Cervidae","Odocoileus"
"37129","Cervidae","Odocoileus"
"37130","Cervidae","Odocoileus"
"37131","Cervidae","Odocoileus"
"37132","Cervidae","Odocoileus"
"37133","Cervidae","Odocoileus"
"37134","Cervidae","Odocoileus"
"37135","Cervidae","Odocoileus"
"37136","Cervidae","Odocoileus"
"37137","Cervidae","Odocoileus"
"37138","Cervidae","Odocoileus"
"37139","Cervidae","Odocoileus"
"37140","Cervidae","Odocoileus"
"37141","Cervidae","Odocoileus"
"37142","Cervidae","Odocoileus"
"37143","Cervidae","Odocoileus"
"37144","Cervidae","Odocoileus"
"37145","Cervidae","Odocoileus"
"37146","Cervidae","Odocoileus"
"37147","Cervidae","Odocoileus"
"37148","Cervidae","Odocoileus"
"37149","Cervidae","Odocoileus"
"37150","Cervidae","Odocoileus"
"37151","Cervidae","Odocoileus"
"37152","Cervidae","Odocoileus"
"37153","Cervidae","Odocoileus"
"37154","Cervidae","Odocoileus"
"37155","Cervidae","Odocoileus"
"37156","Cervidae","Odocoileus"
"37157","Cervidae","Odocoileus"
"37158","Cervidae","Odocoileus"
"37159","Cervidae","Odocoileus"
"37160","Cervidae","Odocoileus"
"37161","Cervidae","Odocoileus"
"37162","Cervidae","Odocoileus"
"37163","Cervidae","Odocoileus"
"37164","Cervidae","Odocoileus"
"37165","Cervidae","Odocoileus"
"37166","Cervidae","Odocoileus"
"37167","Cervidae","Odocoileus"
"37168","Cervidae","Odocoileus"
"37169","Cervidae","Odocoileus"
"37170","Cervidae","Odocoileus"
"37171","Cervidae","Odocoileus"
"37172","Cervidae","Odocoileus"
"37173","Cervidae","Odocoileus"
"37174","Cervidae","Odocoileus"
"37175","Cervidae","Odocoileus"
"37176","Cervidae","Odocoileus"
"37177","Cervidae","Odocoileus"
"37178","Cervidae","Odocoileus"
"37179","Cervidae","Odocoileus"
"37180","Cervidae","Odocoileus"
"37181","Cervidae","Odocoileus"
"37182","Cervidae","Odocoileus"
"37183","Cervidae","Odocoileus"
"37184","Cervidae","Odocoileus"
"37185","Cervidae","Odocoileus"
"37186","Cervidae","Odocoileus"
"37187","Cervidae","Odocoileus"
"37188","Cervidae","Odocoileus"
"37189","Cervidae","Odocoileus"
"37190","Cervidae","Odocoileus"
"37191","Cervidae","Odocoileus"
"37192","Cervidae","Odocoileus"
"37193","Cervidae","Odocoileus"
"37194","Cervidae","Odocoileus"
"37195","Cervidae","Odocoileus"
"37196","Cervidae","Odocoileus"
"37197","Cervidae","Odocoileus"
"37198","Cervidae","Odocoileus"
"37199","Cervidae","Odocoileus"
"37200","Cervidae","Odocoileus"
"37201","Cervidae","Odocoileus"
"37202","Cervidae","Odocoileus"
"37203","Cervidae","Odocoileus"
"37204","Cervidae","Odocoileus"
"37205","Cervidae","Odocoileus"
"37206","Cervidae","Odocoileus"
"37207","Cervidae","Odocoileus"
"37208","Cervidae","Odocoileus"
"37209","Cervidae","Odocoileus"
"37210","Cervidae","Odocoileus"
"37211","Cervidae","Odocoileus"
"37212","Cervidae","Odocoileus"
"37213","Cervidae","Odocoileus"
"37214","Cervidae","Odocoileus"
"37215","Cervidae","Odocoileus"
"37216","Cervidae","Odocoileus"
